시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명,longitude,latitude,계약기간,계약구분,갱신요구권 사용,종전계약 보증금 (만원),종전계약 월세 (만원)
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,37.56,202212,24,"1,000",60,13,2018.0,공지로 455,127.716582914981,37.8739584999907,202301~202401,신규,-,0,0
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,37.56,202212,25,"1,000",50,14,2018.0,공지로 455,127.716582914981,37.8739584999907,202212~202312,신규,-,0,0
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,20.19,202212,28,300,36,6,2018.0,공지로 455,127.716582914981,37.8739584999907,202212~202312,갱신,사용,300,36
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,39.99,202212,6,"17,000",0,8,2022.0,소양로 190,127.725579467494,37.8900685078343,-,-,-,,
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,27.32,202212,6,300,60,20,2022.0,소양로 190,127.725579467494,37.8900685078343,202212~202312,신규,-,0,0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.26,202212,6,500,45,9,2022.0,소양로 190,127.725579467494,37.8900685078343,202212~202312,신규,-,0,0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,19.9,202212,7,"8,000",0,6,2022.0,소양로 190,127.725579467494,37.8900685078343,202212~202312,신규,-,0,0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,39.99,202212,8,"17,000",0,8,2022.0,소양로 190,127.725579467494,37.8900685078343,202212~202412,신규,-,0,0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.9,202212,8,"1,000",40,5,2022.0,소양로 190,127.725579467494,37.8900685078343,202212~202312,신규,-,0,0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.26,202212,9,500,45,19,2022.0,소양로 190,127.725579467494,37.8900685078343,202212~202312,신규,-,0,0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,19.9,202212,9,"8,000",0,4,2022.0,소양로 190,127.725579467494,37.8900685078343,202212~202412,신규,-,0,0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,27.32,202212,10,"2,000",50,11,2022.0,소양로 190,127.725579467494,37.8900685078343,202212~202312,신규,-,0,0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,19.9,202212,20,"9,000",0,12,2022.0,소양로 190,127.725579467494,37.8900685078343,-,-,-,,
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.9,202212,21,300,50,4,2022.0,소양로 190,127.725579467494,37.8900685078343,202212~202312,신규,-,0,0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,19.26,202212,26,"9,000",0,17,2022.0,소양로 190,127.725579467494,37.8900685078343,-,-,-,,
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.26,202212,28,300,50,3,2022.0,소양로 190,127.725579467494,37.8900685078343,202301~202311,신규,-,0,0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,27.32,202212,28,300,50,3,2022.0,소양로 190,127.725579467494,37.8900685078343,-,-,-,,
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,19.9,202212,31,"8,000",0,9,2022.0,소양로 190,127.725579467494,37.8900685078343,202301~202501,신규,-,0,0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,월세,22.11,202212,1,500,45,6,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202212~202312,신규,-,0,0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,전세,26.99,202212,8,"12,000",0,5,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202301~202501,신규,-,0,0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,전세,26.99,202212,13,"11,500",0,5,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202301~202501,신규,-,0,0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,전세,22.11,202212,16,"8,000",0,8,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202301~202501,갱신,사용,"8,000",0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,월세,22.11,202212,17,300,45,6,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202301~202401,신규,-,0,0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,월세,22.11,202212,27,500,40,3,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202301~202312,신규,-,0,0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,월세,22.11,202212,30,500,45,3,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202301~202401,신규,-,0,0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,21.38,202212,2,"8,000",0,7,2020.0,남춘로 17,127.729935485245,37.8632184506802,202212~202412,신규,-,0,0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,21.38,202212,6,"8,400",0,10,2020.0,남춘로 17,127.729935485245,37.8632184506802,202212~202312,신규,-,0,0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,26.21,202212,7,500,55,23,2020.0,남춘로 17,127.729935485245,37.8632184506802,202301~202401,신규,-,0,0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,26.21,202212,8,"1,000",44,18,2020.0,남춘로 17,127.729935485245,37.8632184506802,202302~202402,신규,-,0,0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,21.38,202212,17,500,42,6,2020.0,남춘로 17,127.729935485245,37.8632184506802,202302~202402,신규,-,0,0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,26.21,202212,19,500,49,15,2020.0,남춘로 17,127.729935485245,37.8632184506802,202302~202502,신규,-,0,0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,26.21,202212,20,"12,600",0,14,2020.0,남춘로 17,127.729935485245,37.8632184506802,202212~202412,신규,-,0,0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,21.38,202212,26,500,42,9,2020.0,남춘로 17,127.729935485245,37.8632184506802,202212~202312,신규,-,0,0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,26.21,202212,27,"12,500",0,22,2020.0,남춘로 17,127.729935485245,37.8632184506802,202301~202501,신규,-,0,0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,21.38,202212,27,"8,400",0,7,2020.0,남춘로 17,127.729935485245,37.8632184506802,202302~202502,신규,-,0,0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,26.21,202212,27,"12,500",0,22,2020.0,남춘로 17,127.729935485245,37.8632184506802,202301~202501,신규,-,0,0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,21.38,202212,27,"9,000",0,18,2020.0,남춘로 17,127.729935485245,37.8632184506802,202302~202502,신규,-,0,0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,49.91,202212,28,"19,000",0,21,2020.0,남춘로 17,127.729935485245,37.8632184506802,202301~202501,신규,-,0,0
강원도 홍천군 홍천읍 진리,94-2,94,2,BH리버팰리스,전세,35.13,202212,5,"11,000",0,5,2021.0,신장대로 114,127.889064018812,37.6910471003982,-,-,-,,
강원도 홍천군 홍천읍 진리,94-2,94,2,BH리버팰리스,전세,27.87,202212,9,"8,000",0,3,2021.0,신장대로 114,127.889064018812,37.6910471003982,-,-,-,,
경기도 가평군 설악면 신천리,420-2,420,2,제1동,월세,38.1,202212,7,500,40,1,2019.0,신천중앙로88번길 19-25,127.493254303625,37.6784315902849,202212~202412,신규,-,0,0
경기도 가평군 설악면 신천리,420-2,420,2,제1동,월세,42.31,202212,17,"1,000",50,1,2019.0,신천중앙로88번길 19-25,127.493254303625,37.6784315902849,202212~202312,신규,-,0,0
경기도 가평군 설악면 신천리,420-2,420,2,제1동,월세,42.31,202212,17,"1,000",50,1,2019.0,신천중앙로88번길 19-25,127.493254303625,37.6784315902849,202212~202312,신규,-,0,0
경기도 가평군 설악면 신천리,420-2,420,2,제1동,월세,33.75,202212,17,"1,000",45,2,2019.0,신천중앙로88번길 19-25,127.493254303625,37.6784315902849,202212~202312,신규,-,0,0
경기도 가평군 설악면 신천리,420-2,420,2,제1동,월세,38.1,202212,30,"1,000",45,2,2019.0,신천중앙로88번길 19-25,127.493254303625,37.6784315902849,202212~202312,신규,-,0,0
경기도 고양덕양구 도내동,951-1,951,1,가림타워 오피스텔,월세,22.35,202212,19,500,60,14,2022.0,권율대로 504,126.869726346518,37.6356955825336,202212~202312,신규,-,0,0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,월세,28.44,202212,1,"1,000",85,11,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202212~202312,신규,-,0,0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,21.8,202212,1,"9,000",0,7,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202212~202412,신규,-,0,0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,21.8,202212,1,"8,500",0,17,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202301~202501,신규,-,0,0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,21.8,202212,2,"9,000",0,7,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202212~202412,신규,-,0,0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,28.44,202212,3,"14,500",0,13,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202212~202412,신규,-,0,0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,월세,23.87,202212,4,"4,000",40,20,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202212~202312,신규,-,0,0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,28.44,202212,5,"15,000",0,9,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202212~202412,신규,-,0,0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,27.99,202212,5,"12,500",0,9,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202212~202412,신규,-,0,0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,월세,21.8,202212,5,"3,000",40,21,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202212~202312,신규,-,0,0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,27.99,202212,5,"12,000",0,14,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202212~202412,신규,-,0,0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,28.44,202212,5,"14,500",0,22,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202301~202501,신규,-,0,0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,월세,21.8,202212,6,"1,000",57,23,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202212~202312,신규,-,0,0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,21.8,202212,7,"9,000",0,10,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202212~202412,신규,-,0,0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,월세,27.99,202212,8,"1,000",70,23,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202212~202312,신규,-,0,0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,27.99,202212,8,"13,000",0,19,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202301~202501,신규,-,0,0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,월세,27.99,202212,8,"1,000",65,23,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202212~202312,신규,-,0,0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,27.99,202212,8,"12,000",0,17,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202212~202412,신규,-,0,0
