시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명,longitude,latitude,계약기간,계약구분,갱신요구권 사용,종전계약 보증금 (만원),종전계약 월세 (만원)
강원도 원주시 반곡동,1905-9,1905,9,파크팰리스,월세,27.36,202301,19,300,50,7,2018.0,황금로 34,127.99049077768,37.3270094124264,202301~202401,신규,-,0,0.0
강원도 원주시 반곡동,1882-1,1882,1,팰렉스골드,월세,28.73,202301,16,500,49,5,2017.0,배울로 86,127.9782462848,37.3246072350589,202301~202401,신규,-,0,0.0
강원도 원주시 우산동,86-1,86,1,원주퍼스티지더올림,월세,19.91,202301,9,120,42,7,2020.0,상지대길 9,127.939943772917,37.3689924348819,202302~202312,신규,-,0,0.0
강원도 원주시 일산동,185-1,185,1,두진하트리움시티,월세,24.28,202301,6,500,50,14,2019.0,천사로 189,127.944667896075,37.3511060854175,202302~202502,신규,-,0,0.0
강원도 춘천시 근화동,267-9,267,9,엘타워 2차 오피스텔,월세,42.45,202301,5,300,40,8,2019.0,공지로 453,127.717086533303,37.8738301140102,-,-,-,,
강원도 춘천시 근화동,267-9,267,9,엘타워 2차 오피스텔,월세,17.81,202301,13,300,40,4,2019.0,공지로 453,127.717086533303,37.8738301140102,202301~202401,신규,-,0,0.0
강원도 춘천시 근화동,267-9,267,9,엘타워 2차 오피스텔,전세,18.75,202301,21,"7,000",0,7,2019.0,공지로 453,127.717086533303,37.8738301140102,202302~202501,신규,-,0,0.0
강원도 춘천시 근화동,267-9,267,9,엘타워 2차 오피스텔,월세,22.7,202301,26,300,45,7,2019.0,공지로 453,127.717086533303,37.8738301140102,202301~202401,신규,-,0,0.0
강원도 춘천시 근화동,267-9,267,9,엘타워 2차 오피스텔,월세,43.52,202301,31,"1,000",65,18,2019.0,공지로 453,127.717086533303,37.8738301140102,-,-,-,,
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,전세,45.17,202301,2,"12,000",0,9,2018.0,공지로 455,127.716582914981,37.8739584999907,202301~202501,신규,-,0,0.0
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,20.19,202301,12,300,45,8,2018.0,공지로 455,127.716582914981,37.8739584999907,202301~202501,신규,-,0,0.0
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,41.22,202301,13,500,60,15,2018.0,공지로 455,127.716582914981,37.8739584999907,202301~202401,신규,-,0,0.0
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,37.56,202301,13,"1,000",56,15,2018.0,공지로 455,127.716582914981,37.8739584999907,202301~202401,신규,-,0,0.0
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,37.56,202301,27,"7,000",30,7,2018.0,공지로 455,127.716582914981,37.8739584999907,202302~202502,신규,-,0,0.0
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,20.19,202301,31,500,45,19,2018.0,공지로 455,127.716582914981,37.8739584999907,202302~202401,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.9,202301,1,300,50,4,2022.0,소양로 190,127.725579467494,37.8900685078343,202301~202312,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.9,202301,2,500,50,20,2022.0,소양로 190,127.725579467494,37.8900685078343,202301~202501,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,19.9,202301,5,"8,000",0,11,2022.0,소양로 190,127.725579467494,37.8900685078343,-,-,-,,
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.26,202301,5,300,50,15,2022.0,소양로 190,127.725579467494,37.8900685078343,202301~202401,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.26,202301,10,300,50,5,2022.0,소양로 190,127.725579467494,37.8900685078343,202301~202401,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.9,202301,13,300,48,6,2022.0,소양로 190,127.725579467494,37.8900685078343,202301~202401,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202301,14,"10,000",0,4,2022.0,소양로 190,127.725579467494,37.8900685078343,202301~202401,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,27.32,202301,14,"2,000",40,7,2022.0,소양로 190,127.725579467494,37.8900685078343,202301~202401,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,39.99,202301,17,"1,000",80,13,2022.0,소양로 190,127.725579467494,37.8900685078343,-,-,-,,
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.26,202301,19,300,50,5,2022.0,소양로 190,127.725579467494,37.8900685078343,202301~202401,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.9,202301,26,500,45,10,2022.0,소양로 190,127.725579467494,37.8900685078343,202301~202401,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202301,28,"12,000",0,14,2022.0,소양로 190,127.725579467494,37.8900685078343,202302~202502,신규,-,0,0.0
강원도 춘천시 온의동,514-1,514,1,가온펠리스,월세,22.27,202301,7,500,45,5,2018.0,영서로2279번길 20,127.720313521638,37.8635629443191,202302~202402,신규,-,0,0.0
강원도 춘천시 온의동,514-1,514,1,가온펠리스,월세,27.39,202301,20,500,55,6,2018.0,영서로2279번길 20,127.720313521638,37.8635629443191,202301~202401,신규,-,0,0.0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,전세,22.11,202301,5,"9,500",0,8,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202302~202501,신규,-,0,0.0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,전세,22.11,202301,9,"10,000",0,4,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202301~202501,신규,-,0,0.0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,월세,22.34,202301,18,500,47,6,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202302~202402,신규,-,0,0.0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,월세,22.34,202301,18,500,44,6,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202301~202401,갱신,-,500,42.0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,월세,22.11,202301,24,500,45,4,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202301~202401,신규,-,0,0.0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,월세,22.11,202301,27,500,50,7,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202302~202402,신규,-,0,0.0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,월세,22.11,202301,27,500,47,6,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202302~202401,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,37.44,202301,3,"15,200",0,18,2020.0,남춘로 17,127.729935485245,37.8632184506802,202301~202401,갱신,사용,"14,500",0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,26.21,202301,5,"9,950",0,6,2020.0,남춘로 17,127.729935485245,37.8632184506802,202302~202502,갱신,사용,"9,500",0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,26.21,202301,5,"13,500",0,23,2020.0,남춘로 17,127.729935485245,37.8632184506802,202301~202501,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,21.38,202301,7,500,50,15,2020.0,남춘로 17,127.729935485245,37.8632184506802,202301~202401,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,49.91,202301,7,"18,000",0,12,2020.0,남춘로 17,127.729935485245,37.8632184506802,202301~202501,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,26.21,202301,9,100,49,4,2020.0,남춘로 17,127.729935485245,37.8632184506802,202302~202402,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,26.21,202301,12,"12,000",0,20,2020.0,남춘로 17,127.729935485245,37.8632184506802,202302~202502,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,26.21,202301,14,500,60,6,2020.0,남춘로 17,127.729935485245,37.8632184506802,202302~202402,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,21.38,202301,14,"9,000",0,8,2020.0,남춘로 17,127.729935485245,37.8632184506802,202302~202506,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,21.38,202301,17,500,49,17,2020.0,남춘로 17,127.729935485245,37.8632184506802,-,-,-,,
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,26.21,202301,18,500,60,20,2020.0,남춘로 17,127.729935485245,37.8632184506802,202302~202402,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,21.38,202301,25,"9,000",0,9,2020.0,남춘로 17,127.729935485245,37.8632184506802,202302~202502,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,26.21,202301,25,100,65,23,2020.0,남춘로 17,127.729935485245,37.8632184506802,202301~202401,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,37.44,202301,26,"15,000",0,20,2020.0,남춘로 17,127.729935485245,37.8632184506802,202301~202501,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,26.21,202301,27,"9,450",0,5,2020.0,남춘로 17,127.729935485245,37.8632184506802,202302~202402,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,21.38,202301,28,"8,900",0,19,2020.0,남춘로 17,127.729935485245,37.8632184506802,202302~202502,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,21.38,202301,28,"9,000",0,11,2020.0,남춘로 17,127.729935485245,37.8632184506802,202302~202502,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,21.38,202301,31,500,42,22,2020.0,남춘로 17,127.729935485245,37.8632184506802,202303~202502,신규,-,0,0.0
경기도 가평군 설악면 신천리,420-2,420,2,제1동,월세,33.75,202301,9,"1,000",45,1,2019.0,신천중앙로88번길 19-25,127.493254303625,37.6784315902849,202301~202401,신규,-,0,0.0
경기도 고양덕양구 도내동,951-1,951,1,가림타워 오피스텔,월세,29.99,202301,3,"3,000",75,19,2022.0,권율대로 504,126.869726346518,37.6356955825336,202301~202401,신규,-,0,0.0
경기도 고양덕양구 도내동,951-1,951,1,가림타워 오피스텔,월세,22.35,202301,10,500,60,21,2022.0,권율대로 504,126.869726346518,37.6356955825336,202302~202402,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,28.44,202301,2,"15,000",0,23,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202301~202501,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,27.99,202301,4,"13,500",0,18,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202302~202502,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,28.44,202301,5,"14,000",0,23,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202301~202501,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,월세,27.99,202301,6,"4,000",50,22,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202301~202307,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,월세,21.8,202301,6,300,60,8,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202301~202401,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,23.87,202301,9,"10,500",0,23,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202302~202502,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,23.87,202301,9,"10,500",0,23,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202301~202501,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,27.99,202301,9,"12,000",0,13,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202301~202501,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,28.44,202301,10,"14,500",0,20,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202302~202502,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,27.99,202301,11,"12,000",0,12,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202302~202502,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,27.99,202301,12,"12,000",0,11,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202302~202502,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,21.8,202301,12,"10,000",0,10,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202302~202502,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,21.8,202301,13,"10,000",0,15,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202302~202502,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,21.8,202301,14,"9,800",0,13,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202302~202408,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,28.44,202301,16,"14,500",0,23,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202302~202502,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,21.8,202301,17,"10,500",0,7,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202302~202502,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,21.8,202301,17,"11,000",0,16,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202302~202502,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,월세,27.99,202301,17,"3,000",45,22,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202302~202402,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,월세,27.99,202301,17,"10,000",25,23,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202302~202502,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,월세,27.99,202301,17,"1,000",67,19,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202301~202401,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,월세,27.99,202301,18,"2,500",55,7,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202301~202401,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,27.99,202301,18,"12,000",0,14,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202302~202502,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,28.44,202301,18,"15,000",0,19,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202302~202502,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,28.44,202301,18,"15,000",0,22,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202302~202502,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,월세,27.99,202301,19,400,75,11,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202301~202401,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,월세,28.44,202301,20,300,80,9,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202302~202402,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,28.44,202301,20,"14,500",0,19,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202302~202502,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,월세,27.99,202301,25,"1,000",70,10,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202301~202501,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,월세,21.8,202301,25,300,60,8,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202301~202401,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,21.8,202301,26,"10,000",0,22,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202301~202501,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,28.44,202301,26,"14,500",0,13,2022.0,서오릉로 625,126.873012673643,37.6346407784137,-,-,-,,
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,월세,27.99,202301,27,"4,000",50,16,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202302~202402,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,27.99,202301,28,"13,000",0,22,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202303~202503,신규,-,0,0.0
