시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명,longitude,latitude,계약기간,계약구분,갱신요구권 사용,종전계약 보증금 (만원),종전계약 월세 (만원)
강원도 원주시 반곡동,1897-4,1897,4,코아루시티,월세,22.37,202209,27,300,47,4,2016.0,양지로 58,127.984700757702,37.3266167058054,202210~202306,신규,-,0,0.0
강원도 원주시 반곡동,1897-4,1897,4,코아루시티,월세,22.48,202209,29,300,40,15,2016.0,양지로 58,127.984700757702,37.3266167058054,202210~202309,신규,-,0,0.0
강원도 원주시 반곡동,1905-9,1905,9,파크팰리스,전세,28.08,202209,1,"11,500",0,6,2018.0,황금로 34,127.99049077768,37.3270094124264,-,신규,-,0,0.0
강원도 원주시 반곡동,1905-9,1905,9,파크팰리스,전세,33.48,202209,1,"12,500",0,12,2018.0,황금로 34,127.99049077768,37.3270094124264,-,신규,-,0,0.0
강원도 원주시 반곡동,1905-9,1905,9,파크팰리스,전세,27.36,202209,19,"9,950",0,10,2018.0,황금로 34,127.99049077768,37.3270094124264,202209~202409,-,-,,
강원도 원주시 반곡동,1905-9,1905,9,파크팰리스,전세,27.36,202209,21,"9,300",0,6,2018.0,황금로 34,127.99049077768,37.3270094124264,202209~202409,갱신,사용,"8,900",0.0
강원도 원주시 반곡동,1882-1,1882,1,팰렉스골드,월세,27.59,202209,3,500,45,6,2017.0,배울로 86,127.9782462848,37.3246072350589,202209~202309,신규,-,0,0.0
강원도 원주시 반곡동,1882-1,1882,1,팰렉스골드,전세,27.21,202209,5,"9,500",0,6,2017.0,배울로 86,127.9782462848,37.3246072350589,202209~202409,신규,-,0,0.0
강원도 원주시 우산동,297-13,297,13,(297-13),월세,42.13,202209,15,60,15,3,2021.0,우무개로 21-4,127.938183640771,37.3643531351905,-,-,-,,
강원도 원주시 우산동,86-1,86,1,원주퍼스티지더올림,월세,20.16,202209,27,500,42,15,2020.0,상지대길 9,127.939943772917,37.3689924348819,202209~202309,신규,-,0,0.0
강원도 원주시 일산동,185-1,185,1,두진하트리움시티,월세,39.41,202209,13,"1,000",65,14,2019.0,천사로 189,127.944667896075,37.3511060854175,202209~202309,신규,-,0,0.0
강원도 원주시 지정면 신평리,1112-4,1112,4,(1112-4),월세,28.29,202209,24,300,38,8,2018.0,기업도시로 6,127.892632923887,37.3785635606122,202209~202309,신규,-,0,0.0
강원도 원주시 지정면 신평리,1112-4,1112,4,(1112-4),월세,28.29,202209,24,300,38,9,2018.0,기업도시로 6,127.892632923887,37.3785635606122,202209~202309,신규,-,0,0.0
강원도 춘천시 근화동,267-9,267,9,엘타워 2차 오피스텔,월세,18.75,202209,6,300,40,13,2019.0,공지로 453,127.717086533303,37.8738301140102,202209~202309,신규,-,0,0.0
강원도 춘천시 근화동,267-9,267,9,엘타워 2차 오피스텔,월세,18.75,202209,8,300,36,15,2019.0,공지로 453,127.717086533303,37.8738301140102,202209~202309,신규,-,0,0.0
강원도 춘천시 근화동,267-9,267,9,엘타워 2차 오피스텔,월세,36.78,202209,13,300,35,13,2019.0,공지로 453,127.717086533303,37.8738301140102,202209~202309,신규,-,0,0.0
강원도 춘천시 근화동,267-9,267,9,엘타워 2차 오피스텔,월세,36.78,202209,20,300,35,12,2019.0,공지로 453,127.717086533303,37.8738301140102,202209~202309,신규,-,0,0.0
강원도 춘천시 근화동,267-9,267,9,엘타워 2차 오피스텔,월세,18.75,202209,26,300,37,12,2019.0,공지로 453,127.717086533303,37.8738301140102,202209~202309,신규,-,0,0.0
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,37.56,202209,3,"1,000",52,12,2018.0,공지로 455,127.716582914981,37.8739584999907,202209~202409,신규,-,0,0.0
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,37.56,202209,5,"4,000",30,16,2018.0,공지로 455,127.716582914981,37.8739584999907,-,-,-,,
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,38.47,202209,15,500,53,5,2018.0,공지로 455,127.716582914981,37.8739584999907,202209~202309,신규,-,0,0.0
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,전세,20.19,202209,17,"7,000",0,6,2018.0,공지로 455,127.716582914981,37.8739584999907,202209~202409,신규,-,0,0.0
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,38.47,202209,20,100,22,6,2018.0,공지로 455,127.716582914981,37.8739584999907,-,-,-,,
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,41.29,202209,20,100,25,13,2018.0,공지로 455,127.716582914981,37.8739584999907,-,-,-,,
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,45.17,202209,20,"1,000",60,6,2018.0,공지로 455,127.716582914981,37.8739584999907,202209~202309,신규,-,0,0.0
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,20.19,202209,28,300,40,9,2018.0,공지로 455,127.716582914981,37.8739584999907,202210~202310,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,19.9,202209,1,"8,500",0,14,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202409,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,19.9,202209,2,"7,000",0,10,2022.0,소양로 190,127.725579467494,37.8900685078343,202210~202410,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,27.32,202209,2,"8,000",20,15,2022.0,소양로 190,127.725579467494,37.8900685078343,-,-,-,,
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,19.9,202209,3,"8,000",0,5,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202409,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,19.9,202209,3,"8,000",0,16,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202409,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,27.32,202209,7,"1,000",50,7,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202309,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,19.26,202209,8,"8,000",0,8,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202409,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202209,9,"11,000",0,15,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202409,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,19.26,202209,13,"8,000",0,9,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202409,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.26,202209,14,600,40,11,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202309,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202209,14,"11,000",0,4,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202409,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202209,15,"10,000",0,19,2022.0,소양로 190,127.725579467494,37.8900685078343,202210~202410,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,39.99,202209,15,"16,000",0,12,2022.0,소양로 190,127.725579467494,37.8900685078343,202210~202410,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.9,202209,15,500,50,19,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202309,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,39.99,202209,16,"1,000",80,14,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202309,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,39.99,202209,16,"5,000",40,7,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202409,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202209,17,"9,000",0,5,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202409,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,39.99,202209,18,"15,000",0,9,2022.0,소양로 190,127.725579467494,37.8900685078343,202210~202410,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,39.99,202209,19,"16,000",0,13,2022.0,소양로 190,127.725579467494,37.8900685078343,202210~202410,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202209,19,"10,000",0,18,2022.0,소양로 190,127.725579467494,37.8900685078343,202210~202410,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202209,19,"11,000",0,16,2022.0,소양로 190,127.725579467494,37.8900685078343,202210~202410,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,39.99,202209,21,"7,000",50,19,2022.0,소양로 190,127.725579467494,37.8900685078343,202210~202410,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.9,202209,22,300,50,15,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202309,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,39.99,202209,22,"2,000",70,14,2022.0,소양로 190,127.725579467494,37.8900685078343,202210~202410,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,19.9,202209,29,"8,000",0,10,2022.0,소양로 190,127.725579467494,37.8900685078343,202210~202410,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,19.9,202209,29,"8,000",0,9,2022.0,소양로 190,127.725579467494,37.8900685078343,202210~202410,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,19.9,202209,29,"8,000",0,10,2022.0,소양로 190,127.725579467494,37.8900685078343,202210~202410,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,27.32,202209,30,300,60,14,2022.0,소양로 190,127.725579467494,37.8900685078343,-,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,27.32,202209,30,300,60,7,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202309,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,27.32,202209,30,300,60,8,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202309,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.9,202209,30,300,50,15,2022.0,소양로 190,127.725579467494,37.8900685078343,202210~202309,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.26,202209,30,300,50,5,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202309,신규,-,0,0.0
강원도 춘천시 온의동,514-1,514,1,가온펠리스,월세,22.27,202209,1,500,45,4,2018.0,영서로2279번길 20,127.720313521638,37.8635629443191,202209~202309,신규,-,0,0.0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,전세,26.99,202209,14,"10,500",0,3,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202210~202409,갱신,-,"10,000",0.0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,월세,22.11,202209,15,300,42,5,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202209~202409,갱신,-,300,40.0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,월세,22.11,202209,22,300,45,4,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202209~202309,신규,-,0,0.0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,월세,22.11,202209,27,300,50,7,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202209~202309,신규,-,0,0.0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,월세,22.11,202209,29,300,55,7,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202210~202310,신규,-,0,0.0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,전세,22.11,202209,29,"10,000",0,7,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202210~202410,신규,-,0,0.0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,월세,22.11,202209,30,"1,000",40,8,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202210~202410,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,21.38,202209,1,500,45,18,2020.0,남춘로 17,127.729935485245,37.8632184506802,202210~202310,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,21.38,202209,3,500,45,12,2020.0,남춘로 17,127.729935485245,37.8632184506802,202210~202310,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,21.38,202209,9,"9,000",0,13,2020.0,남춘로 17,127.729935485245,37.8632184506802,202209~202409,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,21.38,202209,13,500,45,14,2020.0,남춘로 17,127.729935485245,37.8632184506802,202209~202309,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,26.21,202209,16,500,45,20,2020.0,남춘로 17,127.729935485245,37.8632184506802,202210~202310,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,21.38,202209,16,300,48,13,2020.0,남춘로 17,127.729935485245,37.8632184506802,202210~202309,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,21.38,202209,16,500,42,18,2020.0,남춘로 17,127.729935485245,37.8632184506802,202210~202310,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,26.21,202209,17,500,50,5,2020.0,남춘로 17,127.729935485245,37.8632184506802,202209~202309,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,21.38,202209,19,400,43,21,2020.0,남춘로 17,127.729935485245,37.8632184506802,202209~202409,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,26.21,202209,21,500,60,19,2020.0,남춘로 17,127.729935485245,37.8632184506802,202209~202309,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,21.38,202209,26,"8,500",0,3,2020.0,남춘로 17,127.729935485245,37.8632184506802,202210~202309,신규,-,0,0.0
강원도 춘천시 효자동,654-9,654,9,	(654-9)	,월세,48.75,202209,5,500,45,8,2009.0,춘천로 188,127.735269042902,37.8762757021592,202209~202309,신규,-,0,0.0
경기도 가평군 가평읍 읍내리,457-5,457,5,가평 센트럴파크 더 스카이,월세,59.54,202209,20,"4,000",60,14,2022.0,보납로 11,127.512140809,37.8312318617132,-,-,-,,
경기도 고양덕양구 도내동,951-1,951,1,가림타워 오피스텔,전세,29.99,202209,1,"18,000",0,19,2022.0,권율대로 504,126.869726346518,37.6356955825336,202209~202409,신규,-,0,0.0
경기도 고양덕양구 도내동,951-1,951,1,가림타워 오피스텔,전세,29.99,202209,1,"16,000",0,15,2022.0,권율대로 504,126.869726346518,37.6356955825336,202209~202410,신규,-,0,0.0
경기도 고양덕양구 도내동,951-1,951,1,가림타워 오피스텔,전세,29.99,202209,1,"17,000",0,21,2022.0,권율대로 504,126.869726346518,37.6356955825336,202209~202409,신규,-,0,0.0
경기도 고양덕양구 도내동,951-1,951,1,가림타워 오피스텔,전세,29.99,202209,1,"17,000",0,20,2022.0,권율대로 504,126.869726346518,37.6356955825336,202209~202409,신규,-,0,0.0
경기도 고양덕양구 도내동,951-1,951,1,가림타워 오피스텔,전세,29.99,202209,2,"16,000",0,10,2022.0,권율대로 504,126.869726346518,37.6356955825336,202209~202409,신규,-,0,0.0
경기도 고양덕양구 도내동,951-1,951,1,가림타워 오피스텔,전세,22.35,202209,5,"11,000",0,8,2022.0,권율대로 504,126.869726346518,37.6356955825336,202209~202409,신규,-,0,0.0
경기도 고양덕양구 도내동,951-1,951,1,가림타워 오피스텔,전세,22.35,202209,7,"10,500",0,20,2022.0,권율대로 504,126.869726346518,37.6356955825336,202209~202409,신규,-,0,0.0
경기도 고양덕양구 도내동,951-1,951,1,가림타워 오피스텔,전세,22.35,202209,8,"12,500",0,10,2022.0,권율대로 504,126.869726346518,37.6356955825336,202209~202409,신규,-,0,0.0
경기도 고양덕양구 도내동,951-1,951,1,가림타워 오피스텔,월세,22.35,202209,16,500,60,22,2022.0,권율대로 504,126.869726346518,37.6356955825336,202209~202309,신규,-,0,0.0
경기도 고양덕양구 도내동,951-1,951,1,가림타워 오피스텔,전세,22.35,202209,17,"13,000",0,20,2022.0,권율대로 504,126.869726346518,37.6356955825336,202209~202409,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,월세,21.8,202209,17,"1,000",55,20,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202210~202310,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,21.8,202209,17,"10,000",0,14,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202211~202411,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,월세,27.99,202209,17,"4,000",50,12,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202210~202310,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,21.8,202209,21,"10,000",0,17,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202211~202411,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,월세,27.99,202209,25,"1,000",70,20,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202210~202310,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,월세,27.99,202209,27,"3,000",60,19,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202210~202310,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,28.44,202209,30,"14,000",0,11,2022.0,서오릉로 625,126.873012673643,37.6346407784137,-,-,-,,
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,21.8,202209,30,"9,500",0,9,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202210~202410,신규,-,0,0.0
경기도 고양덕양구 도내동,967,967,0,고양 원흥 ZOOM시티,전세,21.8,202209,30,"9,500",0,9,2022.0,서오릉로 625,126.873012673643,37.6346407784137,202211~202411,신규,-,0,0.0
경기도 고양덕양구 도내동,972,972,0,더하이브 A타워,전세,25.81,202209,1,"13,500",0,2,2022.0,의장로 114,126.873103127584,37.6339475677673,202209~202409,신규,-,0,0.0
경기도 고양덕양구 도내동,972,972,0,더하이브 A타워,전세,25.81,202209,3,"15,000",0,10,2022.0,의장로 114,126.873103127584,37.6339475677673,202209~202409,신규,-,0,0.0
경기도 고양덕양구 도내동,972,972,0,더하이브 A타워,전세,25.81,202209,7,"14,000",0,7,2022.0,의장로 114,126.873103127584,37.6339475677673,202209~202409,신규,-,0,0.0
경기도 고양덕양구 도내동,972,972,0,더하이브 A타워,전세,25.81,202209,21,"15,000",0,11,2022.0,의장로 114,126.873103127584,37.6339475677673,202209~202405,신규,-,0,0.0
경기도 고양덕양구 도내동,974,974,0,더하이브 B타워,전세,24.53,202209,3,"13,000",0,4,2022.0,의장로 116,126.872833909244,37.6337692432629,202210~202410,신규,-,0,0.0
경기도 고양덕양구 도내동,974,974,0,더하이브 B타워,월세,24.14,202209,24,"1,000",60,8,2022.0,의장로 116,126.872833909244,37.6337692432629,202211~202311,신규,-,0,0.0
경기도 고양덕양구 도내동,951,951,0,힐사이드파크1차,전세,23.91,202209,6,"13,000",0,11,2021.0,권율대로 508,126.869973755827,37.6359059650941,-,-,-,,
경기도 고양덕양구 도내동,951,951,0,힐사이드파크1차,전세,23.91,202209,29,"10,500",0,21,2021.0,권율대로 508,126.869973755827,37.6359059650941,202210~202410,신규,-,0,0.0
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,202209,3,"25,000",0,6,2019.0,덕수천2로 150,126.895795928553,37.6486125857708,202210~202410,신규,-,0,0.0
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,월세,57.92,202209,3,"3,000",130,21,2019.0,덕수천2로 150,126.895795928553,37.6486125857708,202209~202409,신규,-,0,0.0
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,202209,13,"37,800",0,16,2019.0,덕수천2로 150,126.895795928553,37.6486125857708,202210~202410,갱신,사용,"36,000",0.0
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,202209,14,"38,000",0,20,2019.0,덕수천2로 150,126.895795928553,37.6486125857708,202209~202409,신규,-,0,0.0
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,202209,24,"36,750",0,26,2019.0,덕수천2로 150,126.895795928553,37.6486125857708,202209~202409,갱신,사용,"35,000",0.0
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,82.76,202209,27,"40,000",0,5,2019.0,덕수천2로 150,126.895795928553,37.6486125857708,202211~202311,신규,-,0,0.0
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,월세,57.92,202209,30,"15,000",85,27,2019.0,덕수천2로 150,126.895795928553,37.6486125857708,202212~202412,신규,-,0,0.0
