시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명,longitude,latitude,계약기간,계약구분,갱신요구권 사용,종전계약 보증금 (만원),종전계약 월세 (만원)
강원도 원주시 반곡동,1886-2,1886,2,골든스퀘어1차,월세,29.64,202208,26,"2,000",40,5,2016.0,혁신로 55,127.980435447449,37.3234325037063,202208~202308,신규,-,0,0.0
강원도 원주시 반곡동,1886-3,1886,3,골든스퀘어2차,월세,29.64,202208,17,500,50,8,2016.0,혁신로 61,127.980834888995,37.3233936036259,202209~202309,신규,-,0,0.0
강원도 원주시 반곡동,1880-4,1880,4,베르지오,전세,32.05,202208,5,"8,500",0,5,2016.0,양지로 8,127.979150688234,37.3251481010741,202208~202408,신규,-,0,0.0
강원도 원주시 반곡동,1905-1,1905,1,이노팰리스,월세,26.69,202208,16,300,40,13,2016.0,미래로 39,127.988371551751,37.3270503809769,202209~202308,신규,-,0,0.0
강원도 원주시 반곡동,1905-1,1905,1,이노팰리스,전세,26.69,202208,18,"10,000",0,9,2016.0,미래로 39,127.988371551751,37.3270503809769,202208~202308,신규,-,0,0.0
강원도 원주시 반곡동,1905-1,1905,1,이노팰리스,월세,26.69,202208,22,"6,000",20,12,2016.0,미래로 39,127.988371551751,37.3270503809769,-,-,-,,
강원도 원주시 반곡동,1897-4,1897,4,코아루시티,월세,22.37,202208,2,500,40,14,2016.0,양지로 58,127.984700757702,37.3266167058054,202209~202309,신규,-,0,0.0
강원도 원주시 반곡동,1897-4,1897,4,코아루시티,월세,22.37,202208,5,300,40,15,2016.0,양지로 58,127.984700757702,37.3266167058054,202208~202308,신규,-,0,0.0
강원도 원주시 반곡동,1897-4,1897,4,코아루시티,월세,22.48,202208,31,300,37,3,2016.0,양지로 58,127.984700757702,37.3266167058054,202209~202309,갱신,사용,300,35.0
강원도 원주시 반곡동,1897-4,1897,4,코아루시티,월세,22.37,202208,31,300,40,4,2016.0,양지로 58,127.984700757702,37.3266167058054,202208~202308,신규,-,0,0.0
강원도 원주시 반곡동,1905-9,1905,9,파크팰리스,전세,27.36,202208,8,"11,000",0,13,2018.0,황금로 34,127.99049077768,37.3270094124264,202208~202408,신규,-,0,0.0
강원도 원주시 반곡동,1905-9,1905,9,파크팰리스,전세,27.36,202208,8,"11,000",0,12,2018.0,황금로 34,127.99049077768,37.3270094124264,202208~202408,신규,-,0,0.0
강원도 원주시 반곡동,1905-9,1905,9,파크팰리스,전세,33.84,202208,9,"11,500",0,12,2018.0,황금로 34,127.99049077768,37.3270094124264,202209~202409,신규,-,0,0.0
강원도 원주시 반곡동,1905-9,1905,9,파크팰리스,전세,28.08,202208,10,"9,000",0,5,2018.0,황금로 34,127.99049077768,37.3270094124264,202208~202408,신규,-,0,0.0
강원도 원주시 반곡동,1905-9,1905,9,파크팰리스,월세,27.36,202208,30,500,42,5,2018.0,황금로 34,127.99049077768,37.3270094124264,202210~202304,신규,-,0,0.0
강원도 원주시 반곡동,1882-1,1882,1,팰렉스골드,월세,28.73,202208,18,500,45,5,2017.0,배울로 86,127.9782462848,37.3246072350589,202209~202309,신규,-,0,0.0
강원도 원주시 우산동,297-3,297,3,(297-3),월세,41.29,202208,22,60,15,2,2021.0,우무개로 21-10,127.93846347639,37.3634922670678,-,-,-,,
강원도 원주시 우산동,297-3,297,3,(297-3),월세,41.29,202208,22,"1,810",6,2,2021.0,우무개로 21-10,127.93846347639,37.3634922670678,-,-,-,,
강원도 원주시 우산동,297-3,297,3,(297-3),월세,41.56,202208,26,"1,730",6,1,2021.0,우무개로 21-10,127.93846347639,37.3634922670678,-,-,-,,
강원도 원주시 우산동,297-3,297,3,(297-3),월세,41.29,202208,30,60,15,2,2021.0,우무개로 21-10,127.93846347639,37.3634922670678,-,-,-,,
강원도 원주시 우산동,297-15,297,15,우산드림빌3차,월세,41.21,202208,22,60,15,4,2022.0,우무개로 21-8,127.938348799404,37.3638465471097,-,-,-,,
강원도 원주시 우산동,297-15,297,15,우산드림빌3차,월세,46.63,202208,25,60,17,4,2022.0,우무개로 21-8,127.938348799404,37.3638465471097,-,-,-,,
강원도 원주시 우산동,86-1,86,1,원주퍼스티지더올림,월세,19.91,202208,11,300,42,17,2020.0,상지대길 9,127.939943772917,37.3689924348819,202208~202308,신규,-,0,0.0
강원도 원주시 우산동,86-1,86,1,원주퍼스티지더올림,월세,19.91,202208,31,300,41,2,2020.0,상지대길 9,127.939943772917,37.3689924348819,202209~202309,신규,-,0,0.0
강원도 원주시 일산동,185-1,185,1,두진하트리움시티,월세,24.28,202208,13,500,45,3,2019.0,천사로 189,127.944667896075,37.3511060854175,202208~202408,갱신,사용,500,45.0
강원도 춘천시 근화동,267-9,267,9,엘타워 2차 오피스텔,월세,18.75,202208,3,300,37,18,2019.0,공지로 453,127.717086533303,37.8738301140102,202208~202308,신규,-,0,0.0
강원도 춘천시 근화동,267-9,267,9,엘타워 2차 오피스텔,전세,18.75,202208,12,"7,500",0,5,2019.0,공지로 453,127.717086533303,37.8738301140102,202208~202408,신규,-,0,0.0
강원도 춘천시 근화동,267-9,267,9,엘타워 2차 오피스텔,월세,42.45,202208,19,300,35,6,2019.0,공지로 453,127.717086533303,37.8738301140102,202208~202308,신규,-,0,0.0
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,20.19,202208,1,300,40,9,2018.0,공지로 455,127.716582914981,37.8739584999907,202208~202308,신규,-,0,0.0
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,전세,32.66,202208,1,"10,500",0,7,2018.0,공지로 455,127.716582914981,37.8739584999907,202208~202408,신규,-,0,0.0
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,41.22,202208,10,500,60,19,2018.0,공지로 455,127.716582914981,37.8739584999907,202208~202408,신규,-,0,0.0
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,41.29,202208,13,500,60,6,2018.0,공지로 455,127.716582914981,37.8739584999907,202208~202308,신규,-,0,0.0
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,38.47,202208,14,500,60,4,2018.0,공지로 455,127.716582914981,37.8739584999907,202208~202408,신규,-,0,0.0
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,37.56,202208,16,200,29,17,2018.0,공지로 455,127.716582914981,37.8739584999907,-,-,-,,
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,32.66,202208,16,500,48,11,2018.0,공지로 455,127.716582914981,37.8739584999907,202208~202308,신규,-,0,0.0
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,전세,20.19,202208,16,"7,300",0,4,2018.0,공지로 455,127.716582914981,37.8739584999907,202208~202408,신규,-,0,0.0
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,37.56,202208,22,500,60,15,2018.0,공지로 455,127.716582914981,37.8739584999907,202208~202308,신규,-,0,0.0
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,20.19,202208,24,"6,000",5,5,2018.0,공지로 455,127.716582914981,37.8739584999907,-,-,-,,
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,20.19,202208,26,300,45,20,2018.0,공지로 455,127.716582914981,37.8739584999907,202208~202308,신규,-,0,0.0
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,37.56,202208,29,500,60,18,2018.0,공지로 455,127.716582914981,37.8739584999907,202209~202309,신규,-,0,0.0
강원도 춘천시 근화동,267-1,267,1,춘천 L-타워,월세,20.19,202208,31,500,42,19,2018.0,공지로 455,127.716582914981,37.8739584999907,202209~202307,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.9,202208,1,500,45,6,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202407,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,19.9,202208,2,"8,000",0,10,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202408,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,27.32,202208,2,500,55,14,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202308,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,19.26,202208,3,"7,500",0,8,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202408,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202208,4,"11,000",0,17,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202408,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,27.32,202208,5,500,55,19,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202308,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.9,202208,5,300,50,17,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202308,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,27.32,202208,6,300,60,10,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202309,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202208,7,"10,000",0,9,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202408,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.9,202208,8,500,45,12,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202408,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202208,10,"10,000",0,14,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202408,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.9,202208,10,"3,000",35,3,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202308,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202208,10,"10,000",0,14,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202409,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.9,202208,10,300,45,5,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202308,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,27.32,202208,12,300,60,11,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202308,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,19.9,202208,12,"8,500",0,15,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202409,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202208,15,"10,000",0,7,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202408,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,39.99,202208,15,"15,000",0,8,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202409,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.9,202208,16,300,50,20,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202308,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202208,17,"13,000",0,18,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202408,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202208,17,"13,000",0,10,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202408,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202208,17,"13,000",0,8,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202408,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202208,17,"13,000",0,7,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202408,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202208,17,"13,000",0,6,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202408,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202208,17,"13,000",0,6,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202408,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202208,17,"13,000",0,4,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202408,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202208,17,"13,000",0,14,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202408,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202208,17,"13,000",0,11,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202408,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,27.32,202208,17,500,50,3,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202408,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202208,17,"13,000",0,4,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202408,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202208,20,"10,000",0,8,2022.0,소양로 190,127.725579467494,37.8900685078343,-,-,-,,
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,39.99,202208,20,"16,000",0,15,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202409,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.26,202208,21,300,50,10,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202308,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,39.99,202208,23,"2,000",60,15,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202309,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,27.32,202208,23,500,50,3,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202408,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.9,202208,24,300,50,9,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202309,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,19.9,202208,24,"9,000",0,20,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202408,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,27.32,202208,25,300,60,13,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202308,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,27.32,202208,25,"11,000",0,9,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202408,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,27.32,202208,26,500,55,18,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202309,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,19.9,202208,26,"8,500",0,19,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202409,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.26,202208,27,300,50,15,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202308,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,27.32,202208,29,300,60,16,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202408,-,-,,
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,27.32,202208,29,500,55,9,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202309,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,27.32,202208,29,300,60,11,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202409,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.9,202208,30,300,55,4,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202302,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,27.32,202208,30,500,55,20,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202308,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.26,202208,31,300,45,8,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202408,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,19.9,202208,31,"8,500",0,13,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202409,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,월세,19.9,202208,31,500,45,20,2022.0,소양로 190,127.725579467494,37.8900685078343,202208~202308,신규,-,0,0.0
강원도 춘천시 소양로1가,94-6,94,6,춘천 스마트하우스 오피스텔,전세,19.9,202208,31,"8,500",0,11,2022.0,소양로 190,127.725579467494,37.8900685078343,202209~202409,신규,-,0,0.0
강원도 춘천시 온의동,514-1,514,1,가온펠리스,월세,22.27,202208,9,500,45,5,2018.0,영서로2279번길 20,127.720313521638,37.8635629443191,202208~202308,신규,-,0,0.0
강원도 춘천시 온의동,514-1,514,1,가온펠리스,월세,22.27,202208,18,500,45,6,2018.0,영서로2279번길 20,127.720313521638,37.8635629443191,202208~202308,신규,-,0,0.0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,전세,22.34,202208,1,"8,800",0,4,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202208~202308,신규,-,0,0.0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,월세,22.11,202208,5,500,45,5,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202208~202308,신규,-,0,0.0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,월세,26.99,202208,16,200,24,7,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,-,-,-,,
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,전세,22.11,202208,19,"10,000",0,5,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202209~202308,신규,-,0,0.0
강원도 춘천시 온의동,587-5,587,5,춘천·강남하이엔드,월세,22.11,202208,26,500,47,7,2017.0,춘천로17번길 21,127.719469777138,37.8668044328903,202209~202309,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,37.44,202208,2,"1,000",65,16,2020.0,남춘로 17,127.729935485245,37.8632184506802,202208~202308,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,26.21,202208,8,"2,000",32,8,2020.0,남춘로 17,127.729935485245,37.8632184506802,202208~202308,갱신,사용,"2,000",30.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,26.21,202208,10,"11,000",0,7,2020.0,남춘로 17,127.729935485245,37.8632184506802,202209~202409,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,21.38,202208,11,"8,000",0,7,2020.0,남춘로 17,127.729935485245,37.8632184506802,202209~202409,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,27.94,202208,12,250,50,12,2020.0,남춘로 17,127.729935485245,37.8632184506802,202209~202308,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,21.38,202208,13,500,45,13,2020.0,남춘로 17,127.729935485245,37.8632184506802,202208~202308,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,21.38,202208,17,400,44,8,2020.0,남춘로 17,127.729935485245,37.8632184506802,202208~202308,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,26.21,202208,18,"13,650",0,23,2020.0,남춘로 17,127.729935485245,37.8632184506802,202209~202409,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,전세,21.38,202208,23,"10,000",0,4,2020.0,남춘로 17,127.729935485245,37.8632184506802,202209~202409,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,21.38,202208,24,500,52,23,2020.0,남춘로 17,127.729935485245,37.8632184506802,202208~202308,신규,-,0,0.0
강원도 춘천시 퇴계동,369-9,369,9,남춘천역 코아루웰라움타워,월세,21.38,202208,29,500,47,5,2020.0,남춘로 17,127.729935485245,37.8632184506802,202208~202308,신규,-,0,0.0
강원도 춘천시 효자동,654-9,654,9,	(654-9)	,월세,46.43,202208,29,500,42,6,2009.0,춘천로 188,127.735269042902,37.8762757021592,202209~202409,신규,-,0,0.0
